Word;Frequency;Frequency in %
spades;0,0000;0,0030
spake;0,0000;0,0030
spark;0,0000;0,0030
sparrow;0,0000;0,0030
spectators;0,0000;0,0030
speeches;0,0000;0,0030
speechless;0,0000;0,0030
speedier;0,0000;0,0030
speedy;0,0000;0,0030
spend;0,0000;0,0030
spendthrift;0,0000;0,0030
spent;0,0000;0,0030
sphere;0,0000;0,0030
spheres;0,0000;0,0030
spies;0,0000;0,0030
spills;0,0000;0,0030
spilt;0,0000;0,0030
spite;0,0000;0,0030
splenitive;0,0000;0,0030
split;0,0000;0,0030
spots;0,0000;0,0030
spreads;0,0000;0,0030
springe;0,0000;0,0030
springes;0,0000;0,0030
springs;0,0000;0,0030
sprinkle;0,0000;0,0030
sprung;0,0000;0,0030
spur;0,0000;0,0030
squeak;0,0000;0,0030
squeezing;0,0000;0,0030
staff;0,0000;0,0030
stages;0,0000;0,0030
staid;0,0000;0,0030
stain;0,0000;0,0030
stair;0,0000;0,0030
stake;0,0000;0,0030
stale;0,0000;0,0030
stalk;0,0000;0,0030
stalks;0,0000;0,0030
standing;0,0000;0,0030
started;0,0000;0,0030
stately;0,0000;0,0030
statists;0,0000;0,0030
statutes;0,0000;0,0030
stays;0,0000;0,0030
steal;0,0000;0,0030
stealers;0,0000;0,0030
stealing;0,0000;0,0030
steals;0,0000;0,0030
steps;0,0000;0,0030
sterile;0,0000;0,0030
sterling;0,0000;0,0030
stern;0,0000;0,0030
stew;0,0000;0,0030
steward;0,0000;0,0030
sticks;0,0000;0,0030
stiffly;0,0000;0,0030
stirr;0,0000;0,0030
stirring;0,0000;0,0030
stithy;0,0000;0,0030
stock;0,0000;0,0030
stockings;0,0000;0,0030
stomach;0,0000;0,0030
stones;0,0000;0,0030
stonish;0,0000;0,0030
stooping;0,0000;0,0030
stoops;0,0000;0,0030
stopping;0,0000;0,0030
storm;0,0000;0,0030
stoup;0,0000;0,0030
stoups;0,0000;0,0030
stow;0,0000;0,0030
stranger;0,0000;0,0030
straws;0,0000;0,0030
stream;0,0000;0,0030
strengthen;0,0000;0,0030
strewments;0,0000;0,0030
strife;0,0000;0,0030
strikes;0,0000;0,0030
striking;0,0000;0,0030
strings;0,0000;0,0030
strokes;0,0000;0,0030
strongest;0,0000;0,0030
strucken;0,0000;0,0030
struggling;0,0000;0,0030
strutted;0,0000;0,0030
stubborn;0,0000;0,0030
stubbornness;0,0000;0,0030
stuck;0,0000;0,0030
student;0,0000;0,0030
study;0,0000;0,0030
stung;0,0000;0,0030
sty;0,0000;0,0030
subscrib;0,0000;0,0030
successive;0,0000;0,0030
suddenly;0,0000;0,0030
sugar;0,0000;0,0030
suiting;0,0000;0,0030
sullies;0,0000;0,0030
sulph;0,0000;0,0030
sum;0,0000;0,0030
summons;0,0000;0,0030
sunday;0,0000;0,0030
sundays;0,0000;0,0030
superfluous;0,0000;0,0030
supervise;0,0000;0,0030
suppliance;0,0000;0,0030
supply;0,0000;0,0030
supposal;0,0000;0,0030
surely;0,0000;0,0030
surmise;0,0000;0,0030
surprised;0,0000;0,0030
surrender;0,0000;0,0030
survivor;0,0000;0,0030
suspiration;0,0000;0,0030
sustain;0,0000;0,0030
swaddling;0,0000;0,0030
swagg;0,0000;0,0030
swallowed;0,0000;0,0030
sweaty;0,0000;0,0030
sweets;0,0000;0,0030
swinish;0,0000;0,0030
switzers;0,0000;0,0030
swoopstake;0,0000;0,0030
swords;0,0000;0,0030
swore;0,0000;0,0030
synod;0,0000;0,0030
taint;0,0000;0,0030
taints;0,0000;0,0030
tann;0,0000;0,0030
tanner;0,0000;0,0030
target;0,0000;0,0030
tarre;0,0000;0,0030
task;0,0000;0,0030
taste;0,0000;0,0030
tatters;0,0000;0,0030
tediousness;0,0000;0,0030
tells;0,0000;0,0030
tellus;0,0000;0,0030
temper;0,0000;0,0030
temperance;0,0000;0,0030
temperately;0,0000;0,0030
tempest;0,0000;0,0030
temple;0,0000;0,0030
tenable;0,0000;0,0030
tenantless;0,0000;0,0030
tenants;0,0000;0,0030
tennis;0,0000;0,0030
tent;0,0000;0,0030
tenures;0,0000;0,0030
termagant;0,0000;0,0030
test;0,0000;0,0030
tether;0,0000;0,0030
tetter;0,0000;0,0030
thaw;0,0000;0,0030
theatre;0,0000;0,0030
theft;0,0000;0,0030
thein;0,0000;0,0030
thereabout;0,0000;0,0030
therein;0,0000;0,0030
thereof;0,0000;0,0030
thereon;0,0000;0,0030
thereto;0,0000;0,0030
thereunto;0,0000;0,0030
thews;0,0000;0,0030
thicker;0,0000;0,0030
thieves;0,0000;0,0030
thinks;0,0000;0,0030
thirties;0,0000;0,0030
thorns;0,0000;0,0030
thorny;0,0000;0,0030
thrall;0,0000;0,0030
threat;0,0000;0,0030
threaten;0,0000;0,0030
threats;0,0000;0,0030
throughly;0,0000;0,0030
throwing;0,0000;0,0030
thumbs;0,0000;0,0030
thunders;0,0000;0,0030
tickle;0,0000;0,0030
timber;0,0000;0,0030
tinct;0,0000;0,0030
tithe;0,0000;0,0030
toil;0,0000;0,0030
toils;0,0000;0,0030
tokens;0,0000;0,0030
tomb;0,0000;0,0030
topp;0,0000;0,0030
torches;0,0000;0,0030
tormenting;0,0000;0,0030
torrent;0,0000;0,0030
total;0,0000;0,0030
touches;0,0000;0,0030
tow;0,0000;0,0030
town;0,0000;0,0030
toys;0,0000;0,0030
traduc;0,0000;0,0030
tragedians;0,0000;0,0030
trains;0,0000;0,0030
traitorous;0,0000;0,0030
transform;0,0000;0,0030
transformation;0,0000;0,0030
transports;0,0000;0,0030
trappings;0,0000;0,0030
traveller;0,0000;0,0030
tread;0,0000;0,0030
treads;0,0000;0,0030
trespass;0,0000;0,0030
tributary;0,0000;0,0030
tried;0,0000;0,0030
trifle;0,0000;0,0030
trifling;0,0000;0,0030
trip;0,0000;0,0030
trippingly;0,0000;0,0030
tristful;0,0000;0,0030
triumph;0,0000;0,0030
trivial;0,0000;0,0030
trophies;0,0000;0,0030
trophy;0,0000;0,0030
tropically;0,0000;0,0030
truepenny;0,0000;0,0030
truncheon;0,0000;0,0030
truster;0,0000;0,0030
tugging;0,0000;0,0030
tumbled;0,0000;0,0030
turbulent;0,0000;0,0030
turf;0,0000;0,0030
turk;0,0000;0,0030
turneth;0,0000;0,0030
turns;0,0000;0,0030
tutor;0,0000;0,0030
tweaks;0,0000;0,0030
tween;0,0000;0,0030
twentieth;0,0000;0,0030
twofold;0,0000;0,0030
twould;0,0000;0,0030
tyrannically;0,0000;0,0030
tyrannous;0,0000;0,0030
tyrant;0,0000;0,0030
ubique;0,0000;0,0030
ugly;0,0000;0,0030
ulcer;0,0000;0,0030
ulcerous;0,0000;0,0030
umbrage;0,0000;0,0030
unanel;0,0000;0,0030
unbrac;0,0000;0,0030
uncharge;0,0000;0,0030
uncurrent;0,0000;0,0030
undergo;0,0000;0,0030
undertakings;0,0000;0,0030
undiscover;0,0000;0,0030
undo;0,0000;0,0030
uneffectual;0,0000;0,0030
unequal;0,0000;0,0030
unfellowed;0,0000;0,0030
unfledg;0,0000;0,0030
unforc;0,0000;0,0030
unfortified;0,0000;0,0030
ungalled;0,0000;0,0030
ungart;0,0000;0,0030
ungor;0,0000;0,0030
ungracious;0,0000;0,0030
unhand;0,0000;0,0030
unhappily;0,0000;0,0030
unholy;0,0000;0,0030
unhous;0,0000;0,0030
unimproved;0,0000;0,0030
unite;0,0000;0,0030
university;0,0000;0,0030
unkennel;0,0000;0,0030
unkind;0,0000;0,0030
unknowing;0,0000;0,0030
unlimited;0,0000;0,0030
unmanly;0,0000;0,0030
unmannerly;0,0000;0,0030
unmask;0,0000;0,0030
unmast;0,0000;0,0030
unmatch;0,0000;0,0030
unmix;0,0000;0,0030
unnerved;0,0000;0,0030
unpack;0,0000;0,0030
unpeg;0,0000;0,0030
unpolluted;0,0000;0,0030
unpregnant;0,0000;0,0030
unprevailing;0,0000;0,0030
unprofitable;0,0000;0,0030
unproportion;0,0000;0,0030
unreclaimed;0,0000;0,0030
unrighteous;0,0000;0,0030
unripe;0,0000;0,0030
unsanctified;0,0000;0,0030
unsatisfied;0,0000;0,0030
unschool;0,0000;0,0030
unseal;0,0000;0,0030
unshaken;0,0000;0,0030
unshaped;0,0000;0,0030
unsifted;0,0000;0,0030
unsinew;0,0000;0,0030
unskilful;0,0000;0,0030
unsmirched;0,0000;0,0030
unsure;0,0000;0,0030
until;0,0000;0,0030
untimely;0,0000;0,0030
unus;0,0000;0,0030
unvalued;0,0000;0,0030
unwatch;0,0000;0,0030
unweeded;0,0000;0,0030
unwholesome;0,0000;0,0030
unwilling;0,0000;0,0030
unworthiest;0,0000;0,0030
unwrung;0,0000;0,0030
unyoke;0,0000;0,0030
uphoarded;0,0000;0,0030
upshot;0,0000;0,0030
upspring;0,0000;0,0030
usual;0,0000;0,0030
utter;0,0000;0,0030
vacancy;0,0000;0,0030
vailed;0,0000;0,0030
vain;0,0000;0,0030
valanc;0,0000;0,0030
validity;0,0000;0,0030
valour;0,0000;0,0030
vanish;0,0000;0,0030
vanquisher;0,0000;0,0030
vapours;0,0000;0,0030
varnish;0,0000;0,0030
vast;0,0000;0,0030
ventages;0,0000;0,0030
verity;0,0000;0,0030
verse;0,0000;0,0030
vi;0,0000;0,0030
vial;0,0000;0,0030
vicious;0,0000;0,0030
videlicet;0,0000;0,0030
vienna;0,0000;0,0030
vigour;0,0000;0,0030
vii;0,0000;0,0030
villanies;0,0000;0,0030
villanous;0,0000;0,0030
villany;0,0000;0,0030
violet;0,0000;0,0030
virgin;0,0000;0,0030
virtuous;0,0000;0,0030
vision;0,0000;0,0030
volley;0,0000;0,0030
volume;0,0000;0,0030
vouch;0,0000;0,0030
vulcan;0,0000;0,0030
wail;0,0000;0,0030
waist;0,0000;0,0030
waits;0,0000;0,0030
wake;0,0000;0,0030
wall;0,0000;0,0030
wand;0,0000;0,0030
wann;0,0000;0,0030
wantonness;0,0000;0,0030
wards;0,0000;0,0030
warms;0,0000;0,0030
warning;0,0000;0,0030
warr;0,0000;0,0030
warranty;0,0000;0,0030
wart;0,0000;0,0030
wassail;0,0000;0,0030
waste;0,0000;0,0030
watchman;0,0000;0,0030
waterfly;0,0000;0,0030
waving;0,0000;0,0030
weaker;0,0000;0,0030
weakest;0,0000;0,0030
weal;0,0000;0,0030
wealth;0,0000;0,0030
weapons;0,0000;0,0030
wearing;0,0000;0,0030
wedding;0,0000;0,0030
weed;0,0000;0,0030
weedy;0,0000;0,0030
week;0,0000;0,0030
weeping;0,0000;0,0030
weeps;0,0000;0,0030
weighing;0,0000;0,0030
weight;0,0000;0,0030
westward;0,0000;0,0030
wharf;0,0000;0,0030
whatsoever;0,0000;0,0030
whe;0,0000;0,0030
wheaten;0,0000;0,0030
whence;0,0000;0,0030
whensoever;0,0000;0,0030
whereat;0,0000;0,0030
whet;0,0000;0,0030
whiff;0,0000;0,0030
whine;0,0000;0,0030
whipp;0,0000;0,0030
whipping;0,0000;0,0030
whirling;0,0000;0,0030
whirlwind;0,0000;0,0030
whispers;0,0000;0,0030
whit;0,0000;0,0030
whither;0,0000;0,0030
whor;0,0000;0,0030
whore;0,0000;0,0030
wick;0,0000;0,0030
widow;0,0000;0,0030
wildness;0,0000;0,0030
wilfully;0,0000;0,0030
william;0,0000;0,0030
willow;0,0000;0,0030
wills;0,0000;0,0030
winch;0,0000;0,0030
windlasses;0,0000;0,0030
window;0,0000;0,0030
windy;0,0000;0,0030
wing;0,0000;0,0030
winking;0,0000;0,0030
winks;0,0000;0,0030
winner;0,0000;0,0030
winnowed;0,0000;0,0030
winter;0,0000;0,0030
wisdoms;0,0000;0,0030
wishes;0,0000;0,0030
witch;0,0000;0,0030
witching;0,0000;0,0030
withdrew;0,0000;0,0030
wither;0,0000;0,0030
withers;0,0000;0,0030
womb;0,0000;0,0030
women;0,0000;0,0030
won;0,0000;0,0030
wood;0,0000;0,0030
woodcock;0,0000;0,0030
woodcocks;0,0000;0,0030
wooes;0,0000;0,0030
wore;0,0000;0,0030
works;0,0000;0,0030
worms;0,0000;0,0030
worn;0,0000;0,0030
worser;0,0000;0,0030
worst;0,0000;0,0030
worthy;0,0000;0,0030
wot;0,0000;0,0030
woundless;0,0000;0,0030
wrack;0,0000;0,0030
wrap;0,0000;0,0030
wrath;0,0000;0,0030
wring;0,0000;0,0030
wringing;0,0000;0,0030
wrinkled;0,0000;0,0030
wrist;0,0000;0,0030
write;0,0000;0,0030
writers;0,0000;0,0030
writes;0,0000;0,0030
written;0,0000;0,0030
wrung;0,0000;0,0030
yard;0,0000;0,0030
yaughan;0,0000;0,0030
yaw;0,0000;0,0030
yawn;0,0000;0,0030
yeoman;0,0000;0,0030
yesterday;0,0000;0,0030
yesternight;0,0000;0,0030
yesty;0,0000;0,0030
yielding;0,0000;0,0030
yon;0,0000;0,0030
yond;0,0000;0,0030
younger;0,0000;0,0030
yourselves;0,0000;0,0030
zone;0,0000;0,0030
